unitid,line,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
"101231","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5",10,"5",10,"0",10,"0",10,"5",10,"5","1"
"101231","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"101231","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11",10,"0",10,"0",10,"0",10,"11","1"
"101231","66",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2",10,"0","1"
"101231","67",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"16",10,"0",10,"0",10,"8",10,"16","1"
"101231","68",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"6",10,"0",10,"0",10,"2",10,"7","1"
"101231","77",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"6",10,"0",10,"0",10,"2",10,"7","1"
"101231","78",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10",10,"22",10,"0",10,"0",10,"10",10,"23","1"
"102711","18",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"18",10,"16",13,"0",13,"0",10,"20",10,"16","1"
"102711","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"2",10,"1","1"
"102711","42",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"102711","54",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",10,"11",13,"0",13,"0",13,"0",10,"13","1"
"102711","60",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"6",10,"4","1"
"102711","66",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12",10,"2",13,"0",13,"0",10,"13",10,"2","1"
"102711","67",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",10,"1",13,"0",13,"0",10,"1",10,"39",10,"34",13,"0",13,"0",10,"42",10,"36","1"
"102711","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"102711","75",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"102711","76",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",10,"2",10,"3","1"
"102711","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"6",10,"4","1"
"102711","78",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",10,"1",13,"0",13,"0",10,"1",10,"45",10,"38",13,"0",13,"0",10,"48",10,"40","1"
"103501","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",10,"1",10,"5","1"
"103501","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",13,"0",13,"0",13,"0",10,"7","1"
"103501","34",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"5",13,"0",13,"0",13,"0",10,"7","1"
"103501","48",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"103501","54",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1","1"
"103501","67",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"1",10,"18",13,"0",13,"0",10,"1",10,"21","1"
"103501","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"4",13,"0",13,"0",10,"4",10,"4","1"
"103501","71",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"103501","73",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"103501","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"5",13,"0",13,"0",10,"5",10,"5","1"
"103501","78",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"6",10,"23",13,"0",13,"0",10,"6",10,"26","1"
"103741","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"8",10,"0",10,"0",10,"1",10,"8","1"
"103741","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"103741","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"1",10,"0",10,"0",10,"0",10,"3","1"
"103741","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2","1"
"103741","67",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"1",10,"12",10,"0",10,"0",10,"1",10,"14","1"
"103741","68",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1","1"
"103741","77",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1","1"
"103741","78",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"1",10,"12",10,"0",10,"0",10,"1",10,"15","1"
"103811","18",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"12",10,"0",10,"0",10,"0",10,"14",10,"0","1"
"103811","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"3",10,"0",10,"0",10,"4",10,"3","1"
"103811","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"4",10,"5",10,"0",10,"0",10,"4",10,"6","1"
"103811","48",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"0",10,"0",10,"0",10,"4","1"
"103811","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"2",10,"0",10,"0",10,"0",10,"4","1"
"103811","67",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"2",10,"20",10,"14",10,"0",10,"0",10,"22",10,"17","1"
"103811","68",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"0",10,"0",10,"0",10,"9",10,"0","1"
"103811","77",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"0",10,"0",10,"0",10,"9",10,"0","1"
"103811","78",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"2",10,"28",10,"14",10,"0",10,"0",10,"31",10,"17","1"
"104434","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"8",10,"0",10,"0",10,"1",10,"9","1"
"104434","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3","1"
"104434","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4","1"
"104434","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"3","1"
"104434","67",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"1",10,"11",10,"0",10,"0",10,"1",10,"19","1"
"104434","78",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"1",10,"11",10,"0",10,"0",10,"1",10,"19","1"
"105215","18",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"70",10,"0",10,"0",10,"0",10,"70",10,"1","1"
"105215","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9",10,"3",10,"0",10,"0",10,"9",10,"3","1"
"105215","42",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"4",10,"3",10,"0",10,"0",10,"4",10,"5","1"
"105215","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7",10,"7",10,"28",10,"0",10,"0",10,"7",10,"35","1"
"105215","66",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"0",10,"0",10,"0",10,"4",10,"0","1"
"105215","67",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"94",10,"34",10,"0",10,"0",10,"94",10,"44","1"
"105215","74",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"2","1"
"105215","77",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"2","1"
"105215","78",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8",10,"94",10,"34",10,"0",10,"2",10,"94",10,"46","1"
"105482","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4","1"
"105482","34",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",10,"7","1"
"105482","54",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4","1"
"105482","67",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13",13,"0",13,"0",13,"0",10,"15","1"
"105482","68",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"7",10,"8",10,"1",10,"2",10,"10",10,"10","1"
"105482","77",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"7",10,"8",10,"1",10,"2",10,"10",10,"10","1"
"105482","78",10,"1",13,"0",13,"0",10,"1",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",10,"7",10,"21",10,"1",10,"2",10,"10",10,"25","1"
"105880","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"105880","67",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"105880","68",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"2",13,"0",10,"3",13,"0",10,"10",10,"17",13,"0",13,"0",10,"18",10,"17","1"
"105880","77",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"2",13,"0",10,"3",13,"0",10,"10",10,"17",13,"0",13,"0",10,"18",10,"17","1"
"105880","78",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"2",13,"0",10,"3",13,"0",10,"11",10,"17",13,"0",13,"0",10,"19",10,"17","1"
"106476","18",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12",10,"18",13,"0",13,"0",10,"12",10,"19","1"
"106476","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",10,"2",10,"3","1"
"106476","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"106476","54",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",13,"0",13,"0",13,"0",10,"7","1"
"106476","66",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",10,"2",10,"2","1"
"106476","67",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"17",10,"31",13,"0",13,"0",10,"17",10,"32","1"
"106476","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"11",10,"14",13,"0",13,"0",10,"12",10,"14","1"
"106476","73",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"106476","74",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",13,"0",13,"0",13,"0",10,"9","1"
"106476","76",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"8",10,"2",13,"0",13,"0",10,"8",10,"3","1"
"106476","77",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",10,"20",10,"25",13,"0",13,"0",10,"21",10,"26","1"
"106476","78",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",10,"37",10,"56",13,"0",13,"0",10,"38",10,"58","1"
"106546","26",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"0",10,"1","1"
"106546","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4","1"
"106546","42",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"47",13,"0",13,"0",10,"1",10,"49","1"
"106546","54",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"6",13,"0",13,"0",10,"1",10,"8","1"
"106546","67",10,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"58",13,"0",13,"0",10,"2",10,"62","1"
"106546","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"106546","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"106546","78",10,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"60",13,"0",13,"0",10,"2",10,"64","1"
"106801","18",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",10,"25",13,"0",13,"0",10,"9",10,"26","1"
"106801","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"5",13,"0",13,"0",10,"3",10,"5","1"
"106801","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"106801","54",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",13,"0",13,"0",13,"0",10,"9","1"
"106801","66",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"1",13,"0",13,"0",10,"4",10,"1","1"
"106801","67",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"16",10,"40",13,"0",13,"0",10,"16",10,"42","1"
"106801","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"34",10,"24",13,"0",13,"0",10,"34",10,"24","1"
"106801","74",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"8",13,"0",13,"0",10,"1",10,"8","1"
"106801","76",13,"0",13,"0",10,"20",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"26",10,"4","1"
"106801","77",13,"0",13,"0",10,"20",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"41",10,"36",13,"0",13,"0",10,"61",10,"36","1"
"106801","78",13,"0",13,"0",10,"20",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"57",10,"76",13,"0",13,"0",10,"77",10,"78","1"
"106829","18",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"16",10,"10",13,"0",13,"0",10,"18",10,"11","1"
"106829","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"2",10,"1","1"
"106829","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"106829","42",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"3",10,"2","1"
"106829","54",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",13,"0",13,"0",13,"0",10,"10","1"
"106829","66",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"4",10,"1","1"
"106829","67",13,"0",13,"0",10,"4",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"24",10,"22",13,"0",13,"0",10,"28",10,"26","1"
"106829","68",13,"0",13,"0",10,"2",10,"6",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"7",10,"8",13,"0",13,"0",10,"9",10,"15","1"
"106829","73",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"3","1"
"106829","75",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2","1"
"106829","76",13,"0",13,"0",10,"4",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",13,"0",13,"0",13,"0",10,"13",10,"2","1"
"106829","77",13,"0",13,"0",10,"6",10,"10",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"16",10,"11",13,"0",13,"0",10,"22",10,"22","1"
"106829","78",13,"0",13,"0",10,"10",10,"14",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"40",10,"33",13,"0",13,"0",10,"50",10,"48","1"
"106935","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"19",10,"23",13,"0",13,"0",10,"19",10,"23","1"
"106935","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",10,"2",10,"2","1"
"106935","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",13,"0","1"
"106935","42",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"106935","48",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"3",13,"0",13,"0",10,"1",10,"3","1"
"106935","54",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"11",13,"0",13,"0",13,"0",10,"11","1"
"106935","66",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"3",13,"0","1"
"106935","67",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"27",10,"40",13,"0",13,"0",10,"27",10,"40","1"
"106935","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"16",10,"19",10,"1",13,"0",10,"17",10,"19","1"
"106935","74",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",10,"5","1"
"106935","76",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"3",13,"0","1"
"106935","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"19",10,"24",10,"1",13,"0",10,"20",10,"24","1"
"106935","78",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"46",10,"64",10,"1",13,"0",10,"47",10,"64","1"
"106944","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"6",13,"0",13,"0",10,"5",10,"6","1"
"106944","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"2",10,"1","1"
"106944","48",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2","1"
"106944","54",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"106944","67",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"10",13,"0",13,"0",10,"7",10,"11","1"
"106944","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"8",10,"6",13,"0",13,"0",10,"8",10,"7","1"
"106944","74",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3",13,"0",13,"0",10,"0",10,"3","1"
"106944","76",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",10,"3",10,"1","1"
"106944","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"11",10,"10",13,"0",13,"0",10,"11",10,"11","1"
"106944","78",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"18",10,"20",13,"0",13,"0",10,"18",10,"22","1"
"107017","18",10,"0",13,"0",10,"0",10,"1",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"4",10,"7",10,"0",13,"0",10,"4",10,"8","1"
"107017","26",10,"0",13,"0",10,"1",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"1",13,"0","1"
"107017","34",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"1",10,"0",13,"0",10,"0",10,"1","1"
"107017","42",10,"0",13,"0",10,"0",10,"1",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"1",10,"1",10,"0",13,"0",10,"1",10,"2","1"
"107017","48",10,"0",13,"0",10,"0",10,"4",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"1",10,"0",13,"0",10,"0",10,"5","1"
"107017","54",10,"0",13,"0",10,"0",10,"3",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"3",10,"0",13,"0",10,"0",10,"6","1"
"107017","66",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"2",13,"0",10,"0",13,"0",10,"2",13,"0","1"
"107017","67",10,"0",13,"0",10,"1",10,"9",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"7",10,"13",10,"0",13,"0",10,"8",10,"22","1"
"107017","68",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"4",10,"10",13,"0",13,"0",10,"6",10,"14","1"
"107017","72",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"0",13,"0",13,"0",10,"1",10,"1","1"
"107017","73",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"107017","74",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"3","1"
"107017","75",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",13,"0","1"
